id,Organization,Country
113566383,Yanda International Hospital,China
60124549,State Key Laboratory of Nuclear Physics and Technology,China
60027363,University of Chinese Academy of Sciences,China
60018465,Yanshan University,China
60128861,"Key Lab of Energy Thermal Conversion and Control, Ministry of Education",China
60019533,Tianjin University,China
60001193,Tongji Medical College,China
60073737,Zhongyuan University of Technology,China
60029885,Sichuan Agricultural University,China
60122135,Zhenjiang First People's Hospital,China
60018205,Xiamen University,China
101412558,Chang Gung Memorial Hospital,China
60028423,Chengdu Institute of Biology Chinese Academy of Sciences,China
60121975,Peking University Third Hospital,China
60121971,Peking University First Hospital,China
60117839,Ocean College Zhejiang University,China
60031419,Ningbo University,China
60022414,Wuhan University of Technology,China
60033100,Nanjing University,China
60009559,Anhui Normal University,China
60003970,Zhejiang University,China
60104225,Jiangxi University of Science and Technology,China
60017060,Central South University,China
60122389,Zhongnan Hospital of Wuhan University,China
60117760,"College of Pharmaceutical Sciences, Zhejiang University",China
60114499,"The University of Hong Kong, Shenzhen Institute of Research and Innovation",China
60009860,Fudan University,China
60018554,Zhengzhou University,China
60108670,Xi'an Technological University,China
60010591,Central China Normal University,China
60029322,Dalian Maritime University,China
60025256,Institute of Software Chinese Academy of Sciences,China
60025084,Shanghai Jiao Tong University,China
60020258,Nanjing Normal University,China
60006588,Institute of Modern Physics Chinese Academy of Sciences,China
60082502,Sun Yat-Sen University Cancer Center,China
60014234,Queen Elizabeth Hospital Hong Kong,China
60000139,Tuen Mun Hospital,China
117724273,Novartis Institutes for BioMedical Research,China
60032356,Hunan University,China
60272276,Shenzhen Bay Laboratory,China
60073509,West China School of Medicine/West China Hospital of Sichuan University,China
60013449,China-Japan Friendship Hospital,China
60000937,Shenzhen University,China
60000065,"School of Medicine, Southeast University",China
101179767,Baxter International Inc.,China
100325773,Quanzhou First Hospital,China
60112648,"Beijing YouAn Hospital, Capital Medical University",China
60073435,"Beijing Friendship Hospital, Capital Medical University",China
107253479,Crown Bioscience Inc. (Beijing),China
60087293,Sichuan University of Science &amp; Engineering,China
126174452,Sichuan Yibin Plastic Packaging Materials Co. Ltd.,China
126174127,Sichuan Zhirenfa Biotechnology Co. Ltd,China
126173441,Sichuan Golden-Elephant Sincerity Chemical Co. Ltd,China
124218269,Sichuan Zhixiangyi Technology Co. Ltd.,China
60015742,Dalian Institute of Chemical Physics Chinese Academy of Sciences,China
60116864,School of Management Fudan University,China
60021200,East China Normal University,China
60073452,"Beijing Tiantan Hospital, Capital Medical University",China
101583840,Guangzhou CanAm International Medical Center,China
60102447,Jiangsu Province Hospital,China
113181713,Fuling Center Hospital of Chongqing City,China
60007029,Jiangnan University,China
60024542,South China University of Technology,China
60105683,Southern University of Science and Technology,China
60104662,Wuhan Textile University,China
125755089,Sichuan Zhirenfa Biotechnology Co. Ltd.,China
124752478,Sichuan Golden-Elephant Sincerity Chemical Co. Ltd.,China
124461123,"Sichuan Yibin Plastic Packaging Materials Co., Ltd.",China
60005949,Central South University of Forestry and Technology,China
60073525,Guangdong Pharmaceutical University,China
60016211,Institute of Atmospheric Physics Chinese Academy of Sciences,China
60073426,302 Hospital of People's Liberation Army,China
60026707,Capital Medical University,China
60013805,Chinese Academy of Forestry,China
60069718,Guangdong Provincial People’s Hospital of Southern Medical University,China
60011715,Tianjin Medical University,China
60117972,State Key Laboratory of Clean Energy Utilization,China
60103970,Zhejiang Agriculture and Forestry University,China
60021016,Institute of Microbiology Chinese Academy of Sciences,China
60029306,Wuhan University,China
125736888,China-Thailand Joint Laboratory on Microbial Biotechnology,China
125695626,China Center of Industrial Culture Collection,China
121643082,World Data Center for Microorganisms,China
60271689,Center for Life Sciences,China
60073471,Ministry of Health of People's Republic of China,China
60028462,Hospital Universitari Germans Trias i Pujol,Spain
60009780,Universitat de les Illes Balears,Spain
60003662,Universidad de Málaga,Spain
60000823,Universidad de Castilla-La Mancha,Spain
60000130,Universidad de Murcia,Spain
60271969,Centro de Investigación Biomédica en Red de Cáncer,Spain
60102742,Sardenya Primary Health Care Center,Spain
60033267,Hospital Universitario Virgen del Rocío,Spain
60261044,Instituto de Investigación Sanitaria del Principado de Asturias,Spain
60108692,Universidad Francisco de Vitoria,Spain
60013249,Hospital Universitario de Canarias,Spain
112653262,Hospital Universitario de Torrejón,Spain
60032451,Hospital Universitari i Politècnic La Fe,Spain
60009466,Hospital de La Santa Creu I Sant Pau,Spain
117582057,Complejo Hospitalario de Navarra,Spain
116404354,University Hospital SAS of Jerez,Spain
60026796,Universidad Autónoma de Madrid,Spain
60015179,Universidad de Cantabria,Spain
60011125,Instituto Astrofisico de Canarias,Spain
60006793,Universidad de Oviedo,Spain
60005233,"Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas",Spain
60026905,Universitat Ramon Llull,Spain
60027844,Universidad de Granada,Spain
60028419,Universidad de Santiago de Compostela,Spain
60033237,Hospital General Universitario Gregorio Marañón,Spain
60031261,Institut de Recerca I Technologia Agroalimentaries,Spain
60022415,Universitat Rovira i Virgili,Spain
60011805,Hospital Universitari de Bellvitge,Spain
60023020,Universitat Autònoma de Barcelona,Spain
60001576,Universitat de Barcelona,Spain
60085099,Centro de Investigación Biomédica en Red de Epidemiología y Salud Pública,Spain
60032907,Institució Catalana de Recerca i Estudis Avançats,Spain
60002581,Universitat Oberta de Catalunya,Spain
60002644,Universitat de València,Spain
60026312,Hospital Infantil Universitario Niño Jesús,Spain
60007263,"Osakidetza, Donostia University Hospital",Spain
60002983,Complejo Hospitalario Universitario de Santiago,Spain
60022367,Centre de Recerca Ecològica i Aplicacions Forestals (CREAF-CERCA),Spain
60274765,CSIC-INIA-CIFOR - Centro de Investigación Forestal,Spain
60104286,BC3 Basque Centre for Climate Change,Spain
60104285,"Ikerbasque, Basque Foundation for Science",Spain
60103754,CSIC - Instituto de Diagnostico Ambiental y Estudios del Agua (IDAEA),Spain
60103731,CSIC-GV-UV - Centro de Investigaciones sobre Desertificación,Spain
60030114,"Universidad Pablo de Olavide, de Sevilla",Spain
60028442,Universidad Politécnica de Madrid,Spain
60018940,Universidad Rey Juan Carlos,Spain
60015098,CSIC - Museo Nacional de Ciencias Naturales (MNCN),Spain
60014586,Universidad de Jaén,Spain
60003138,Universidad de Córdoba,Spain
60003044,Universidad de la Laguna,Spain
60000393,CSIC - Instituto de Recursos Naturales y Agrobiologia de Sevilla (IRNAS),Spain
60012486,Hospital Universitari Vall d'Hebron,Spain
60008948,Centro Nacional de Investigaciones Oncológicas,Spain
60019619,UniversitatsSpital Zurich,Switzerland
115413879,Klinik Arlesheim,Switzerland
60006655,Universitäts-Kinderspital Beider Basel,Switzerland
60115722,Geologisches Institut,Switzerland
60069923,Vetsuisse-Fakultät,Switzerland
60015322,"L'Institut de Santé Globale, Genève",Switzerland
60009963,Hôpitaux Universitaires de Genève,Switzerland
60023588,Universitat Basel,Switzerland
60025858,ETH Zürich,Switzerland
60020195,Paul Scherrer Institut,Switzerland
60019778,Organisation Européenne pour la Recherche Nucléaire,Switzerland
60012614,Universität Zürich,Switzerland
60029299,United Nations High Commissioner for Refugees,Switzerland
60020486,University of Bern,Switzerland
60028186,Ecole Polytechnique Fédérale de Lausanne,Switzerland
60019636,"Universitätsspital Zürich, Klinik für Neurologie",Switzerland
117155925,RehaClinic Bad Zurzach,Switzerland
60099391,Berner Fachhochschule,Switzerland
60009968,Novartis International AG,Switzerland
60027142,Organisation Mondiale de la Santé,Switzerland
60004718,Université de Genève,Switzerland
60023561,Centre Hospitalier Universitaire Vaudois,Switzerland
117031761,Centre de Rééducation Hôpital du Jura,Switzerland
60033277,Oncology Institute of Southern Switzerland,Switzerland
60008588,"Eidgenössische Forschungsanstalt für Wald, Schnee und Landschaft WSL",Switzerland
60033125,University of Leicester,United Kingdom
60016447,Southmead Hospital Bristol,United Kingdom
60022109,Queen Mary University of London,United Kingdom
60012070,University of Leeds,United Kingdom
60018861,John Innes Centre,United Kingdom
60170475,"Faculty of Health, Education, Medicine &amp; Social Care",United Kingdom
60020416,Hammersmith Hospital,United Kingdom
113568771,Tir Na Nog,United Kingdom
60117932,"University of East Anglia, Norwich Medical School",United Kingdom
60100018,Brighton and Sussex Medical School,United Kingdom
60029890,"Royal National Throat, Nose and Ear Hospital",United Kingdom
60009797,Guy's Hospital,United Kingdom
60001231,James Paget University Hospitals NHS Foundation Trust,United Kingdom
60001490,University of Glasgow,United Kingdom
60275193,WorldWide Antimalarial Resistance Network,United Kingdom
60008936,Nuffield Department of Medicine,United Kingdom
60004407,Cranfield University,United Kingdom
60006029,Nottingham Trent University,United Kingdom
60116490,University of Exeter Business School,United Kingdom
60030514,Aberystwyth University,United Kingdom
60022132,University of St Andrews,United Kingdom
120942929,LUX Scotland,United Kingdom
60019202,"Keele University, School of Medicine",United Kingdom
60025704,"City, University of London",United Kingdom
60162625,Faculty of Humanities and Social Sciences,United Kingdom
60020413,Imperial College Faculty of Medicine,United Kingdom
60010785,National Physical Laboratory,United Kingdom
130008166,Thailand Public Health Research Fellowship,United Kingdom
60163100,Warwick Manufacturing Group,United Kingdom
60016146,Moredun Research Institute,United Kingdom
60021722,Southampton General Hospital,United Kingdom
60121115,Department of Physics,United Kingdom
60165526,University Dental Hospital,United Kingdom
60171766,College of Life Sciences,United Kingdom
125172149,Warren-Charnock Associates,United Kingdom
60016418,University of York,United Kingdom
60160274,Liverpool University Hospitals NHS Foundation Trust,United Kingdom
60010719,National Heart and Lung Institute,United Kingdom
60032789,University of Sunderland,United Kingdom
60171764,Bristol Medical School,United Kingdom
60000020,University Hospital of Wales,United Kingdom
124984716,University College Hospital,United Kingdom
60017326,Coventry University,United Kingdom
60029855,Luton and Dunstable University Hospital,United Kingdom
60015138,University of Nottingham,United Kingdom
60009587,Cambridge Institute of Public Health,United Kingdom
60025225,University of Southampton,United Kingdom
60023254,Rutherford Appleton Laboratory,United Kingdom
60020650,University of Bristol,United Kingdom
60020623,Brunel University London,United Kingdom
60015150,Imperial College London,United Kingdom
60022148,University College London,United Kingdom
60025779,Bangor University,United Kingdom
60029329,"St George’s, University of London",United Kingdom
114423726,CRC Scotland &amp; London,United Kingdom
60022046,Manchester Metropolitan University,United Kingdom
60033359,Kingston University,United Kingdom
60030480,University of Bath,United Kingdom
60022020,University of Warwick,United Kingdom
60011885,Robert Gordon University,United Kingdom
60008873,Salford Royal NHS Foundation Trust,United Kingdom
60004120,NHS Lothian,United Kingdom
60000112,University of East Anglia,United Kingdom
121639434,NHS South Sefton CCG,United Kingdom
60031101,University of Cambridge,United Kingdom
60014564,Oxford Brookes University,United Kingdom
60176145,Norwich Research Park,United Kingdom
60018207,Great Ormond Street Hospital for Children NHS Foundation Trust,United Kingdom
60017129,Norfolk and Norwich University Hospitals NHS Foundation Trust,United Kingdom
60012662,UCL Great Ormond Street Institute of Child Health,United Kingdom
60002869,Sheffield Children's Hospital,United Kingdom
60176038,Institute for Particle Physics Phenomenology,United Kingdom
60019953,UCL Queen Square Institute of Neurology,United Kingdom
60020661,University of Liverpool,United Kingdom
60020454,St James's University Hospital,United Kingdom
60117770,"Department of Engineering, Lancaster University",United Kingdom
60029738,Queen's University Belfast,United Kingdom
60021328,Churchill Hospital,United Kingdom
60003771,The University of Manchester,United Kingdom
60024779,University of Plymouth,United Kingdom
60030210,Keele University,United Kingdom
60079674,"Institute of Development Studies, Brighton",United Kingdom
128726904,ESRC-funded STEPS Centre,United Kingdom
60021541,Royal Botanic Garden Edinburgh,United Kingdom
60019702,University of Birmingham,United Kingdom
60005034,Littlemore Mental Health Centre,United Kingdom
60170515,University Hospitals Bristol and Weston NHS Foundation Trust,United Kingdom
60002634,University of Oxford Medical Sciences Division,United Kingdom
60026851,University of Oxford,United Kingdom
60004111,St Thomas' Hospital,United Kingdom
60016691,Moorfields Eye Hospital NHS Foundation Trust,United Kingdom
60013148,UCL Institute of Ophthalmology,United Kingdom
60032760,University of Hertfordshire,United Kingdom
60022175,Durham University,United Kingdom
60001881,The University of Sheffield,United Kingdom
60111668,Fauna &amp; Flora International,United Kingdom
60028760,Royal Surrey County Hospital,United Kingdom
60021435,Barts and The London School of Medicine and Dentistry,United Kingdom
60021097,University of Surrey,United Kingdom
60008877,University of Dundee,United Kingdom
60005518,Guy's and St Thomas' NHS Foundation Trust,United Kingdom
60006552,National Museums of Scotland,United Kingdom
60010818,University of Kent,United Kingdom
60028355,Liverpool John Moores University,United Kingdom
60025352,"The Natural History Museum, London",United Kingdom
60026493,University Hospitals Birmingham NHS Foundation Trust,United Kingdom
120452777,Ingenet Ltd,United Kingdom
60092016,International Institute for Environment and Development,United Kingdom
60021301,The Royal (Dick) School of Veterinary Studies,United Kingdom
123412614,CRC Scotland &amp; London,United Kingdom
60011326,UCL Ear Institute,United Kingdom
126510251,NIHR Biomedical Research Centre Hearing and Deafness,United Kingdom
60177635,Faculty of Life Sciences &amp; Medicine,United Kingdom
60170323,Oxford University Hospitals NHS Foundation Trust,United Kingdom
60162089,"School of Medicine, Dentistry &amp; Nursing",United Kingdom
60160417,The Walton Centre NHS Foundation Trust,United Kingdom
60138353,Cwm Taf Morgannwg University Health Board,United Kingdom
60110825,Edinburgh Medical School,United Kingdom
60099152,East London NHS Foundation Trust,United Kingdom
60033481,"University of Birmingham, College of Medical and Dental Sciences",United Kingdom
60028884,South London and Maudsley NHS Foundation Trust,United Kingdom
60016726,School of Medical Sciences,United Kingdom
60016390,Cambridge University Hospitals NHS Foundation Trust,United Kingdom
60012878,East Lancashire Hospitals NHS Trust,United Kingdom
60011520,King's College London,United Kingdom
60010973,"University of Edinburgh, College of Medicine and Veterinary Medicine",United Kingdom
60004854,Maidstone and Tunbridge Wells NHS Trust,United Kingdom
60026051,Alliance Manchester Business School,United Kingdom
60031331,London School of Hygiene &amp; Tropical Medicine,United Kingdom
123102534,C.A.R.,United Kingdom
60013985,Eastman Dental Institute,United Kingdom
60024544,University College London Hospitals NHS Foundation Trust,United Kingdom
60006222,Newcastle University,United Kingdom
60172358,Faculty of Health,United Kingdom
60021923,King's College Hospital,United Kingdom
60117609,"Division of Biomedical and Life Sciences, Lancaster University",United Kingdom
60111550,Royal Horticulture Society,United Kingdom
60027272,The University of Edinburgh,United Kingdom
60026479,University of Exeter,United Kingdom
60111140,Public Health England,United Kingdom
60004093,St Bartholomew's Hospital,United Kingdom
126365406,MATE Institute of Technology,Hungary
60108578,Debreceni Egyetem Informatikai Kar,Hungary
60030035,Budapest University of Technology and Economics,Hungary
60016551,Károli Gáspár Református Egyetem,Hungary
60025187,Eötvös Loránd Tudományegyetem,Hungary
60004400,Debreceni Egyetem,Hungary
60003548,Wigner Research Centre for Physics,Hungary
60002536,Atommagkutató Intézet,Hungary
60013608,Eszterházy Károly Catholic University,Hungary
60026055,Hungarian University of Agriculture and Life Sciences,Hungary
60004737,Pécsi Tudományegyetem,Hungary
60108568,Debreceni Egyetem Természettudományi és Technológiai Kar,Hungary
60002144,Universidade do Algarve,Portugal
60021696,"Faculdade de Medicina, Universidade de Lisboa",Portugal
60032971,Universidade dos Açores,Portugal
60159959,University Institute of Maia,Portugal
101496565,Portuguese Society of Pneumology,Portugal
60106167,"Faculdade de Psicologia, Universidade de Lisboa",Portugal
60000817,Hospital Geral de Santo António,Portugal
60013980,CICECO – Instituto de Materiais de Aveiro,Portugal
60022689,Laboratório de Instrumentacao e Física Experimental de Partículas,Portugal
60024825,Universidade de Aveiro,Portugal
60020985,Universidade de Coimbra,Portugal
60016187,"Faculdade de Farmácia, Universidade de Lisboa",Portugal
113603454,Centro de Medicina de Reabilitaçãode Alcoitão,Portugal
60007249,Universidade do Porto,Portugal
60020475,Universidade do Minho,Portugal
106637080,Laboratório de Instrumentaço e Física Experimental de Partículas,Portugal
60105799,Instituto Nacional de Investigação Agrária e Veterinária,Portugal
60025199,"Instituto Superior de Agronomia, Universidade de Lisboa",Portugal
60002316,Victoria University of Wellington,New Zealand
60008221,Massey University,New Zealand
60020376,Cawthron,New Zealand
101863285,Sanford Limited,New Zealand
128247623,Institute of Environmental Science and Research,New Zealand
60023760,Auckland University of Technology,New Zealand
60099622,National Heart Foundation of New Zealand,New Zealand
60078830,Faculty of Medical and Health Sciences,New Zealand
60031678,Christchurch Hospital New Zealand,New Zealand
60004424,The University of Waikato,New Zealand
130164888,Three Kings Accident and Medical Clinic,New Zealand
130164590,Iwi United Engagement Limited,New Zealand
129001864,Te Whatu Ora – Health New Zealand,New Zealand
127612361,Whangārei in Tai Tokerau Northland,New Zealand
112993206,Counties Manukau Health,New Zealand
100517751,Waitemata Health,New Zealand
60020585,University of Canterbury,New Zealand
60005686,The University of Auckland,New Zealand
60017311,University of Otago,New Zealand
60002143,"University of Otago, Christchurch",New Zealand
60011750,Auckland City Hospital,New Zealand
60015235,"Landcare Research, Auckland",New Zealand
60015173,Capital &amp; Coast District Health Board,New Zealand
60004203,"Middlemore Hospital, Auckland",New Zealand
60115431,School of Biological Sciences,New Zealand
60014198,AgResearch Lincoln,New Zealand
60024147,The Bulgarian Academy of Sciences,Bulgaria
60005828,Medical University-Varna,Bulgaria
60019878,Sofia University St. Kliment Ohridski,Bulgaria
60013236,Institute for Nuclear Research and Nuclear Energy Bulgarian Academy of Sciences,Bulgaria
60031890,Medical University of Plovdiv,Bulgaria
60030957,Medical University of Plovdiv Faculty of Medicine,Bulgaria
119523324,Institute for Nuclear Research and Nuclear Energy of Bulgaria Academy of Sciences,Bulgaria
60039507,Všeobecná Fakultní Nemocnice v Praze,Czech Republic
60026204,Institute of Analytical Chemistry of the Czech Academy of Sciences,Czech Republic
60082391,"Institute of Psychology, Academy of Sciences of the Czech Republic",Czech Republic
60009424,Jihočeská Univerzita v Českých Budějovicích,Czech Republic
123159305,Ambis University,Czech Republic
60068908,University Hospital in Ostrava,Czech Republic
60068899,Fakultní Nemocnice u Sv. Anny v Brně,Czech Republic
60016605,Charles University,Czech Republic
60082663,Ústav pro hydrodynamiku Akademie ved České republiky,Czech Republic
60031135,Academy of Sciences of the Czech Republic,Czech Republic
60013323,Czech Technical University in Prague,Czech Republic
60004261,Mendelova univerzita v Brne,Czech Republic
60029543,Masaryk University,Czech Republic
60025059,Dublin City University,Ireland
60000718,Beaumont Hospital,Ireland
60000050,Royal College of Surgeons in Ireland,Ireland
60005141,University College Dublin,Ireland
60009602,University of Limerick,Ireland
60080243,Optical Fibre Sensors Research Centre,Ireland
60002199,Cork University Dental School &amp; Hospital,Ireland
60000953,Cumming School of Medicine,Canada
114117678,Nucro-Technics,Canada
60008197,Hamilton Health Sciences,Canada
60030838,Toronto Metropolitan University,Canada
60014171,University of Waterloo,Canada
60030319,Hospital for Sick Children University of Toronto,Canada
60028897,University of Ottawa,Canada
60002173,Ottawa Hospital Research Institute,Canada
60013104,Brandon University,Canada
60085312,"McGill University Health Centre, Royal Victoria Hospital",Canada
60105825,Alberta Health Services,Canada
60009697,University of Manitoba,Canada
127589237,The Global Renal Exercise Network Patient Engagement Council,Canada
118605702,Chronic Disease Innovation Centre,Canada
100918395,Manitoba Renal Program,Canada
124583530,Genevant Sciences Corporation,Canada
60027863,Université du Québec à Montréal,Canada
60101854,Ontario Institute for Cancer Research,Canada
60085823,Ontario Agricultural College,Canada
60016849,University of Toronto,Canada
60015765,Centre for Addiction and Mental Health,Canada
60032619,Université Laval,Canada
60030835,University of Alberta,Canada
60011832,Université de Sherbrooke,Canada
60002494,Université McGill,Canada
60190868,Rowe School of Business,Canada
60085801,Li Ka Shing Knowledge Institute,Canada
60018916,Sir Mortimer B. Davis Jewish General Hospital,Canada
60010365,The University of British Columbia,Canada
60085802,Keenan Research Centre for Biomedical Science,Canada
60029150,Sunnybrook Health Sciences Centre,Canada
60017018,Saint Michael's Hospital University of Toronto,Canada
60085927,L'Hôpital d'Ottawa,Canada
60007655,University of Prince Edward Island,Canada
60019967,Agriculture and Agri-Food Canada,Canada
60115928,Ivey Business School,Canada
60192973,Biodiversity Institute of Ontario,Canada
60190884,Asper School of Business,Canada
60001782,"St. John's College, Winnipeg",Canada
60010884,Western University,Canada
60189785,Clean Energy Technologies Research Institute,Canada
60009657,Centre Hospitalier de L'Universite de Montreal,Canada
60023077,"University of British Columbia, Faculty of Medicine",Canada
60019490,"University of Alberta, Faculty of Medicine and Dentistry",Canada
126516625,SNOLAB,Canada
60086834,"Queen's University, Centre for Neuroscience Studies, Kingston",Canada
60026419,"Queen's University, School of Medicine",Canada
60190575,Hotel Dieu Shaver,Canada
60098909,"GF Strong Rehabilitation Centre, British Columbia",Canada
127659421,Canadian Advances in Neuro-Orthopaedics for Spasticity Congress (CANOSC),Canada
60193316,McMaster Centre For Climate Change,Canada
60106381,"McMaster University, Faculty of Science",Canada
60031828,McMaster University,Canada
60028379,British Columbia Cancer Agency,Canada
60085557,École de médecine du Nord de l'Ontario,Canada
60029502,McGill Faculty of Medicine and Health Sciences,Canada
101132039,Health Sciences North,Canada
60002306,University of Calgary,Canada
60028928,Research Organization of Information and Systems National Institute of Informatics,Japan
60022886,National Center for Global Health and Medicine,Japan
60092005,Kindai University,Japan
60272722,Aomori Prefectural Industrial Technology Research Center,Japan
60024740,International University of Health and Welfare,Japan
60162105,Graduate School of Medical Sciences,Japan
60019823,National Institute of Radiological Sciences Chiba,Japan
60011418,Kobe University,Japan
60274641,RIKEN Center for Biosystems Dynamics Research,Japan
60016648,Riken,Japan
60000264,Nagoya University,Japan
60032407,Chiba Institute of Technology,Japan
60119317,Graduate School of Medicine,Japan
60032116,Juntendo University,Japan
60189241,Tokyo Ariake University of Medical and Health Sciences,Japan
60172370,Juntendo University Graduate School of Medicine,Japan
60010925,National Cancer Center Hospital East,Japan
60254871,Tsuchiya General Hospital,Japan
60119479,"Institute for Integrated Radiation and Nuclear Science, Kyoto University",Japan
100317994,Tepco Systems Corporations,Japan
60032495,Cancer Institute Hospital of Japan Foundation for Cancer Research,Japan
60025556,"KDDI Research, Inc.",Japan
60172570,Graduate School of Medical and Dental Sciences,Japan
60009852,Tokushima University,Japan
60031720,Fukuoka University,Japan
60104115,"National Institute of Technology, Kure College",Japan
128501424,Ltd.,Japan
60009824,Tokyo City University,Japan
60185923,Graduate School of Medical Sciences,Japan
60012275,St. Marianna University School of Medicine,Japan
60011374,Tohoku University Hospital,Japan
60171739,Graduate School of Medical Science,Japan
60027841,Akita University,Japan
60026857,Geological Survey of Japan,Japan
60119319,Graduate School of Agriculture,Japan
60120035,Department of Polymer Chemistry,Japan
60025141,Tokyo University of Science,Japan
60021120,Kumamoto University,Japan
60025272,The University of Tokyo,Japan
60024322,Osaka University,Japan
60005935,Gunma University Faculty of Medicine,Japan
60272574,Accelerator Engineering Corporation,Japan
60014756,Gunma University,Japan
60014652,Hokkaido University,Japan
60022015,National Institutes of Natural Sciences - National Institute for Physiological Sciences,Japan
60033085,Hirosaki University,Japan
60031955,Shinshu University,Japan
60032325,Japan National Institute of Information and Communications Technology,Japan
60011047,Kyushu University,Japan
60018352,Nagaoka University of Technology,Japan
60008435,Tohoku University,Japan
60011375,Japan Advanced Institute of Science and Technology,Japan
60194539,"National Institute of Technology, Ariake College",Japan
60027762,Meijo University,Japan
60023307,Kyushu Sangyo University,Japan
60019511,Sugiyama Jogakuen University,Japan
60003303,Tokyo Medical and Dental University,Japan
60161449,Aichi Medical University School of Medicine,Japan
60116771,Japanese Data Center for Hematopoietic Cell Transplantation,Japan
60025252,Keio University School of Medicine,Japan
60027625,Kansai University,Japan
60025065,Meiji Pharmaceutical University,Japan
60030788,Hiroshima University,Japan
60024621,National Institute of Advanced Industrial Science and Technology,Japan
60031126,Tokyo Institute of Technology,Japan
60012461,Aoyama Gakuin University,Japan
60005038,Tokyo Metropolitan University,Japan
60270122,Osaka Metropolitan University,Japan
60015550,"National Research Institute of Fisheries Science, FRA",Japan
60006321,Kitasato University,Japan
60018429,Gifu University,Japan
60014256,University of Tsukuba,Japan
60030666,Oita University Hospital,Japan
60211264,Riken BRC Microbe Division (JCM),Japan
60024818,Nagoya University Hospital,Japan
60029760,Teikyo Heisei University,Japan
60009109,National Institute of Health Sciences Tokyo,Japan
60006081,Toyota Technological Institute,Japan
60253097,Osaka Institute of Public Health,Japan
60021272,Osaka University Hospital,Japan
60032609,Kameda Medical Center,Japan
60161454,Graduate School of Medicine,Japan
60030588,Kyoto Prefectural University of Medicine,Japan
60171691,Faculty of Medicine,Japan
60006040,Hokkaido University Hospital,Japan
60171692,Graduate School of Medicine,Japan
60025639,Tokyo Women's Medical University,Japan
60017391,The Institute of Statistical Mathematics,Japan
60018642,Toho University,Japan
100367376,Sanjukai Hospital,Japan
60238175,"National Institute of Advanced Industrial Science and Technology, Shikoku",Japan
60027395,Kwansei Gakuin University,Japan
60009885,Tokai University,Japan
60029701,National Institutes of Natural Sciences - National Astronomical Observatory of Japan,Japan
60021523,The Graduate University for Advanced Studies,Japan
60103897,National Museum of Nature and Science,Japan
60026275,Shimane University,Japan
60015682,Japan Science and Technology Agency,Japan
60011001,Kyoto University,Japan
124186472,Queen Savang Vadhana Memorial Hospital,Japan
60119344,Yukawa Institute for Theoretical Physics,Japan
60138275,National Institute of Technology and Evaluation,Japan
60103680,Shizuoka University,Japan
60087582,Japan International Cooperation Agency,Japan
60276669,International Centre for Water Hazard and Risk Management,Japan
60027170,National Research Institute for Earth Science and Disaster Resilience,Japan
101245105,"Mitsui Mineral Development Engineering Co., Ltd.",Japan
60025997,Keio University,Japan
60002787,Chiba University,Japan
60001409,Kanagawa Institute of Technology,Japan
124886619,Freelance,Japan
60011473,Tokyo Dental College,Japan
60004526,Future University - Hakodate,Japan
60253096,Toyota Physical and Chemical Research Institute,Japan
60180317,Graduate School of Medicine,Japan
60029296,"National Institute of Technology, Kochi College",Japan
60024784,Kanazawa University,Japan
125186999,Showa Kogyo Co. LTD,Japan
60136546,Graduate School of Biomedical Sciences,Japan
60009064,University of Yamanashi,Japan
124041065,Izumi City General Hospital,Japan
60189457,Yokohama University of Pharmacy,Japan
60003181,Tokyo Medical University,Japan
60030650,National Institute of Infectious Diseases,Japan
60023462,Waseda University,Japan
60018357,Tokyo University of Marine Science and Technology,Japan
60025017,Nara Institute of Science and Technology,Japan
60264763,Yamagata Prefectural Central Hospital,Japan
60021895,University of Toyama,Japan
60025326,Kanagawa Children's Medical Center,Japan
60239692,Institute for Global Environmental Strategies,Japan
60005217,Amano Institute of Technology,Japan
60015336,Chuo University,Japan
60014111,Institute for Laser Technology,Japan
60015829,Forest Tree Breeding Center,Japan
60103900,Graduate School of Agricultural and Life Sciences The University of Tokyo,Japan
60019226,National Institute of Genetics Mishima,Japan
60172253,Okayama University Hospital,Japan
60028476,Aichi Cancer Center Hospital and Research Institute,Japan
60018424,National Cancer Center Hospital,Japan
60014817,Fukuoka University Hospital,Japan
60032282,University of Trnava,Slovakia
60010330,Slovak Academy of Sciences,Slovakia
60001987,Univerzita Komenského v Bratislave,Slovakia
60018390,Alexander Dubcek University of Trencin,Slovakia
60006861,Slovak University of Technology in Bratislava,Slovakia
60109789,"The Islamic University, Najaf",Iraq
128330848,Iraqi Education Ministry,Iraq
60109792,Imam Ja'afar Al-Sadiq University,Iraq
116983894,Al-Najaf Center for Cardiac Surgery and Trans Catheter Therapy,Iraq
60071147,University of Baghdad,Iraq
60109544,Hawler Medical University,Iraq
60108639,Al-Mustaqbal University College,Iraq
60071160,University of Kufa,Iraq
60118735,University of Alkafeel,Iraq
60276750,University of Halabja,Iraq
60118438,Sulaimani Polytechnic University,Iraq
60107657,University of Kerbala,Iraq
60005087,Austin Health,Australia
60189490,The College of Medicine and Public Health,Australia
60020828,Flinders University,Australia
60012932,"Faculty of Medicine, Nursing and Health Sciences",Australia
60006974,Royal North Shore Hospital,Australia
60118837,Centre for Youth Mental Health,Australia
60110201,The Florey,Australia
60003438,ORYGEN Youth Health,Australia
